/home/qinhf/TrainData2/TrainImage/651.jpg	0.49	0.49	0.55	0.68	0.53	0.43	0.52	0.65	0.41	0.37	0.49	0.62	0.52	0.59	0.40	0.42	0.28	0.42	0.31	0.56	0.39	0.30	0.83	0.37	0.60	0.41	0.58	0.30	0.45	0.68	0.46	0.47	0.35	0.82	0.37	0.39	0.70	0.61	0.49	0.48	0.59	0.65	0.53	0.59	0.58	0.37	0.76	0.66	0.47	0.33	0.53	0.48	0.63	0.48	0.51	0.22	0.43	0.24	0.48	0.55	0.29	0.42	0.59	0.67	0.54	0.56	0.73	0.57	0.37	0.61	0.46	0.65	0.65	0.44	0.45	0.31	0.45	0.52	0.27	0.62
/home/qinhf/TrainData2/TrainImage/4834.jpg	0.50	0.74	0.65	0.52	0.43	0.33	0.43	0.38	0.36	0.29	0.57	0.35	0.46	0.39	0.41	0.58	0.47	0.43	0.06	0.54	0.53	0.57	0.43	0.53	0.49	0.43	0.34	0.28	0.41	0.48	0.43	0.47	0.45	0.57	0.36	0.61	0.46	0.46	0.38	0.37	0.59	0.38	0.62	0.49	0.24	0.59	0.59	0.37	0.48	0.41	0.51	0.59	0.37	0.31	0.60	0.67	0.62	0.55	0.67	0.37	0.48	0.61	0.28	0.75	0.22	0.51	0.31	0.41	0.47	0.32	0.54	0.53	0.51	0.43	0.55	0.47	0.36	0.50	0.40	0.40
/home/qinhf/TrainData2/TrainImage/9237.jpg	0.44	0.62	0.41	0.55	0.38	0.39	0.38	0.73	0.44	0.36	0.39	0.51	0.39	0.45	0.48	0.55	0.40	0.37	0.47	0.61	0.52	0.39	0.46	0.46	0.50	0.29	0.64	0.45	0.41	0.47	0.77	0.75	0.57	0.23	0.38	0.45	0.35	0.41	0.30	0.27	0.55	0.77	0.70	0.43	0.27	0.44	0.55	0.58	0.24	0.54	0.56	0.50	0.56	0.35	0.54	0.55	0.34	0.40	0.56	0.32	0.58	0.53	0.60	0.32	0.46	0.60	0.20	0.55	0.64	0.50	0.43	0.55	0.48	0.47	0.37	0.45	0.68	0.53	0.67	0.43
/home/qinhf/TrainData2/TrainImage/4080.jpg	0.66	0.67	0.32	0.69	0.38	0.48	0.62	0.52	0.37	0.53	0.52	0.33	0.60	0.29	0.40	0.42	0.65	0.41	0.56	0.62	0.46	0.52	0.63	0.63	0.51	0.52	0.49	0.30	0.21	0.56	0.40	0.41	0.64	0.63	0.46	0.23	0.69	0.72	0.62	0.47	0.43	0.39	0.24	0.56	0.27	0.47	0.56	0.61	0.74	0.38	0.41	0.58	0.51	0.61	0.51	0.35	0.48	0.36	0.46	0.52	0.54	0.57	0.51	0.66	0.48	0.44	0.62	0.41	0.31	0.53	0.41	0.66	0.38	0.34	0.47	0.46	0.48	0.27	0.44	0.56
/home/qinhf/TrainData2/TrainImage/5841.jpg	0.46	0.65	0.68	0.79	0.49	0.48	0.63	0.53	0.41	0.62	0.55	0.48	0.53	0.43	0.49	0.50	0.44	0.59	0.51	0.54	0.53	0.56	0.45	0.50	0.51	0.37	0.42	0.54	0.52	0.37	0.70	0.40	0.55	0.45	0.43	0.44	0.55	0.56	0.43	0.32	0.46	0.70	0.47	0.55	0.52	0.38	0.65	0.49	0.48	0.60	0.59	0.42	0.37	0.64	0.77	0.64	0.61	0.28	0.38	0.58	0.34	0.40	0.49	0.47	0.55	0.59	0.23	0.33	0.58	0.60	0.41	0.63	0.50	0.68	0.31	0.49	0.26	0.54	0.57	0.73
/home/qinhf/TrainData2/TrainImage/2336.jpg	0.24	0.45	0.29	0.41	0.20	0.44	0.57	0.20	0.57	0.40	0.42	0.48	0.61	0.29	0.34	0.45	0.32	0.43	0.65	0.54	0.19	0.53	0.70	0.45	0.63	0.46	0.59	0.73	0.54	0.86	0.32	0.31	0.58	0.58	0.49	0.56	0.48	0.50	0.44	0.60	0.53	0.47	0.46	0.47	0.40	0.43	0.36	0.39	0.49	0.35	0.66	0.39	0.45	0.59	0.64	0.49	0.41	0.47	0.62	0.48	0.31	0.49	0.52	0.56	0.28	0.57	0.41	0.50	0.45	0.47	0.57	0.51	0.84	0.59	0.56	0.42	0.51	0.52	0.39	0.45
/home/qinhf/TrainData2/TrainImage/7809.jpg	0.68	0.61	0.26	0.46	0.20	0.39	0.61	0.51	0.33	1.00	0.45	0.55	0.41	0.48	0.60	0.42	0.52	0.50	0.39	0.65	0.71	0.38	0.59	0.45	0.47	0.28	0.23	0.48	0.50	0.64	0.29	0.40	0.46	0.33	0.48	0.58	0.55	0.24	0.47	0.61	0.31	0.77	0.62	0.67	0.53	0.52	0.37	0.52	0.54	0.49	0.52	0.56	0.61	0.43	0.29	0.76	0.76	0.32	0.35	0.25	0.29	0.61	0.48	0.42	0.26	0.60	0.49	0.41	0.52	0.71	0.65	0.66	0.64	0.33	0.36	0.36	0.72	0.49	0.38	0.60
/home/qinhf/TrainData2/TrainImage/1139.jpg	0.49	0.41	0.63	0.62	0.31	0.42	0.35	0.38	0.48	0.76	0.46	0.53	0.53	0.62	0.70	0.46	0.74	0.42	0.38	0.40	0.70	0.46	0.38	0.48	0.43	0.49	0.42	0.47	0.43	0.52	0.61	0.32	0.39	0.40	0.57	0.45	0.39	0.50	0.51	0.37	0.28	0.55	0.59	0.45	0.37	0.27	0.22	0.36	0.19	0.53	0.61	0.68	0.41	0.58	0.42	0.58	0.56	0.29	0.69	0.37	0.66	0.58	0.67	0.60	0.52	0.58	0.51	0.40	0.53	0.39	0.41	0.47	0.29	0.61	0.46	0.31	0.46	0.69	0.29	0.53
/home/qinhf/TrainData2/TrainImage/2462.jpg	0.51	0.55	0.27	0.56	0.29	0.56	0.37	0.37	0.37	0.41	0.45	0.36	0.38	0.44	0.47	0.41	0.50	0.54	0.51	0.41	0.42	0.35	0.47	0.47	0.43	0.73	0.57	0.31	0.52	0.61	0.44	0.45	0.38	0.64	0.47	0.75	0.46	0.63	0.47	0.57	0.41	0.67	0.54	0.53	0.58	0.77	0.65	0.56	0.37	0.81	0.53	0.43	0.48	0.37	0.34	0.45	0.54	0.35	0.40	0.57	0.29	0.66	0.51	0.46	0.60	0.59	0.41	0.28	0.59	0.50	0.57	0.49	0.50	0.47	0.59	0.47	0.46	0.69	0.44	0.48
/home/qinhf/TrainData2/TrainImage/300.jpg	0.46	0.51	0.41	0.46	0.60	0.40	0.56	0.56	0.40	0.31	0.49	0.71	0.56	0.42	0.33	0.43	0.57	0.65	0.48	0.64	0.76	0.50	0.58	0.70	0.27	0.42	0.69	0.53	0.60	0.43	0.69	0.63	0.64	0.43	0.48	0.46	0.66	0.31	0.50	0.26	0.52	0.55	0.42	0.46	0.60	0.43	0.37	0.42	0.39	0.58	0.46	0.65	0.52	0.47	0.58	0.45	0.52	0.46	0.70	0.47	0.23	0.37	0.52	0.66	0.19	0.38	0.24	0.45	0.44	0.57	0.25	0.55	0.49	0.63	0.54	0.52	0.64	0.51	0.37	0.49
/home/qinhf/TrainData2/TrainImage/1921.jpg	0.41	0.63	0.26	0.70	0.52	0.55	0.32	0.43	0.18	0.53	0.48	0.51	0.59	0.39	0.57	0.62	0.40	0.61	0.42	0.74	0.68	0.46	0.52	0.60	0.42	0.23	0.55	0.41	0.42	0.65	0.79	0.49	0.60	0.47	0.62	0.34	0.48	0.51	0.41	0.56	0.50	0.47	0.45	0.48	0.56	0.48	0.66	0.61	0.50	0.55	0.21	0.30	0.88	0.46	0.44	0.37	0.53	0.46	0.27	0.50	0.41	0.59	0.56	0.52	0.67	0.45	0.32	0.62	0.29	0.57	0.50	0.54	0.41	0.46	0.46	0.48	0.42	0.51	0.80	0.56
/home/qinhf/TrainData2/TrainImage/6242.jpg	0.55	0.37	0.59	0.66	0.58	0.54	0.45	0.64	0.43	0.68	0.45	0.55	0.45	0.50	0.36	0.37	0.33	0.31	0.55	0.49	0.68	0.72	0.81	0.53	0.53	0.54	0.65	0.35	0.59	0.45	0.46	0.36	0.55	0.72	0.67	0.56	0.24	0.38	0.57	0.23	0.69	0.56	0.20	0.37	0.51	0.44	0.72	0.56	0.46	0.42	0.47	0.74	0.73	0.54	0.78	0.52	0.56	0.59	0.56	0.23	0.61	0.70	0.36	0.38	0.40	0.41	0.29	0.22	0.58	0.72	0.66	0.45	0.50	0.23	0.57	0.56	0.50	0.53	0.44	0.47
/home/qinhf/TrainData2/TrainImage/3161.jpg	0.55	0.43	0.53	0.26	0.28	0.44	0.62	0.42	0.28	0.54	0.63	0.79	0.36	0.38	0.47	0.61	0.54	0.30	0.63	0.44	0.54	0.65	0.54	0.40	0.49	0.40	0.63	0.56	0.51	0.67	0.33	0.73	0.46	0.40	0.38	0.31	0.65	0.57	0.45	0.58	0.53	0.45	0.27	0.57	0.65	0.29	0.57	0.45	0.36	0.50	0.59	0.54	0.41	0.44	0.52	0.50	0.51	0.63	0.49	0.68	0.74	0.44	0.62	0.63	0.23	0.37	0.92	0.51	0.45	0.40	0.25	0.27	0.49	0.55	0.56	0.50	0.60	0.55	0.21	0.53
/home/qinhf/TrainData2/TrainImage/2150.jpg	0.56	0.60	0.33	0.49	0.60	0.32	0.44	0.44	0.50	0.27	0.47	0.40	0.54	0.42	0.52	0.49	0.36	0.37	0.25	0.44	0.22	0.21	0.23	0.52	0.53	0.52	0.51	0.35	0.44	0.47	0.38	0.20	0.63	0.46	0.60	0.43	0.27	0.68	0.42	0.35	0.42	0.50	0.46	0.56	0.50	0.42	0.80	0.65	0.77	0.64	0.50	0.41	0.60	0.33	0.43	0.52	0.74	0.55	0.66	0.44	0.54	0.69	0.42	0.63	0.58	0.55	0.68	0.45	0.53	0.31	0.42	0.62	0.33	0.28	0.49	0.41	0.58	0.69	0.24	0.47
/home/qinhf/TrainData2/TrainImage/8669.jpg	0.50	0.74	0.25	0.63	0.36	0.30	0.41	0.56	0.49	0.55	0.49	0.40	0.46	0.32	0.33	0.74	0.68	0.46	0.65	0.37	0.33	0.12	0.28	0.56	0.55	0.44	0.41	0.60	0.54	0.47	0.62	0.34	0.63	0.48	0.35	0.62	0.30	0.51	0.54	0.53	0.46	0.48	0.39	0.49	0.47	0.62	0.52	0.60	0.46	0.62	0.39	0.52	0.49	0.63	0.33	0.34	0.42	0.43	0.32	0.54	0.78	0.33	0.47	0.48	0.42	0.37	0.58	0.42	0.41	0.26	0.54	0.41	0.50	0.57	0.44	0.53	0.62	0.46	0.52	0.58
/home/qinhf/TrainData2/TrainImage/9569.jpg	0.45	0.50	0.46	0.37	0.35	0.58	0.48	0.56	0.57	0.33	0.59	0.50	0.49	0.73	0.27	0.56	0.54	0.64	0.40	0.43	0.61	0.52	0.55	0.64	0.46	0.42	0.60	0.29	0.52	0.51	0.47	0.67	0.50	0.52	0.47	0.57	0.58	0.36	0.53	0.48	0.49	0.45	0.51	0.46	0.39	0.58	0.40	0.59	0.30	0.34	0.57	0.55	0.42	0.52	0.43	0.49	0.74	0.54	0.71	0.52	0.32	0.62	0.72	0.55	0.35	0.55	0.49	0.56	0.66	0.41	0.54	0.36	0.61	0.23	0.22	0.46	0.68	0.73	0.45	0.45
/home/qinhf/TrainData2/TrainImage/9699.jpg	0.54	0.46	0.51	0.70	0.49	0.69	0.38	0.51	0.49	0.55	0.65	0.47	0.70	0.70	0.56	0.69	0.56	0.57	0.30	0.55	0.61	0.20	0.46	0.62	0.64	0.30	0.34	0.60	0.52	0.73	0.64	0.38	0.44	0.27	0.38	0.39	0.35	0.72	0.47	0.62	0.38	0.24	0.59	0.69	0.16	0.19	0.65	0.61	0.50	0.34	0.29	0.59	0.68	0.40	0.48	0.57	0.58	0.64	0.69	0.39	0.42	0.58	0.40	0.64	0.38	0.20	0.54	0.40	0.40	0.60	0.50	0.39	0.43	0.64	0.33	0.48	0.45	0.44	0.47	0.40
/home/qinhf/TrainData2/TrainImage/2459.jpg	0.48	0.64	0.46	0.42	0.37	0.40	0.38	0.54	0.45	0.35	0.44	0.70	0.67	0.76	0.36	0.56	0.30	0.56	0.26	0.45	0.32	0.49	0.48	0.73	0.54	0.48	0.54	0.61	0.52	0.55	0.47	0.51	0.44	0.46	0.55	0.33	0.52	0.54	0.52	0.40	0.37	0.32	0.70	0.42	0.50	0.73	0.50	0.50	0.52	0.37	0.56	0.50	0.43	0.54	0.70	0.53	0.63	0.47	0.54	0.43	0.40	0.36	0.54	0.40	0.43	0.33	0.53	0.57	0.53	0.59	0.37	0.72	0.47	0.48	0.45	0.45	0.55	0.21	0.51	0.60
/home/qinhf/TrainData2/TrainImage/9826.jpg	0.40	0.46	0.43	0.27	0.69	0.37	0.56	0.39	0.28	0.62	0.64	0.62	0.77	0.34	0.46	0.48	0.44	0.48	0.52	0.57	0.42	0.53	0.56	0.41	0.51	0.63	0.50	0.47	0.45	0.68	0.28	0.53	0.53	0.52	0.47	0.51	0.43	0.40	0.60	0.52	0.55	0.55	0.44	0.66	0.43	0.33	0.49	0.57	0.42	0.50	0.68	0.53	0.52	0.43	0.39	0.45	0.60	0.51	0.59	0.38	0.28	0.43	0.46	0.53	0.39	0.41	0.53	0.42	0.66	0.34	0.43	0.27	0.53	0.53	0.49	0.34	0.58	0.31	0.11	0.40
/home/qinhf/TrainData2/TrainImage/7894.jpg	0.48	0.63	0.53	0.48	0.56	0.66	0.33	0.32	0.50	0.44	0.30	0.62	0.67	0.50	0.42	0.37	0.46	0.58	0.59	0.49	0.52	0.41	0.42	0.12	0.50	0.53	0.38	0.40	0.55	0.51	0.52	0.59	0.81	0.32	0.44	0.51	0.35	0.38	0.42	0.52	0.82	0.22	0.32	0.24	0.23	0.37	0.68	0.62	0.39	0.70	0.53	0.28	0.61	0.67	0.37	0.46	0.67	0.55	0.80	0.46	0.41	0.46	0.60	0.46	0.56	0.55	0.47	0.56	0.52	0.57	0.42	0.42	0.39	0.33	0.42	0.46	0.60	0.60	0.55	0.37
/home/qinhf/TrainData2/TrainImage/7208.jpg	0.39	0.61	0.44	0.37	0.68	0.46	0.51	0.63	0.51	0.50	0.50	0.76	0.46	0.65	0.30	0.44	0.23	0.37	0.47	0.34	0.25	0.43	0.40	0.38	0.51	0.47	0.49	0.46	0.65	0.51	0.32	0.32	0.40	0.60	0.39	0.56	0.34	0.68	0.58	0.50	0.39	0.46	0.43	0.41	0.41	0.53	0.61	0.61	0.63	0.33	0.53	0.48	0.50	0.47	0.85	0.53	0.66	0.59	0.34	0.51	0.53	0.48	0.47	0.55	0.47	0.63	0.43	0.44	0.61	0.54	0.65	0.67	0.34	0.49	0.69	0.47	0.45	0.46	0.60	0.63
/home/qinhf/TrainData2/TrainImage/3227.jpg	0.55	0.34	0.47	0.78	0.56	0.58	0.53	0.33	0.66	0.42	0.40	0.56	0.67	0.51	0.34	0.55	0.61	0.35	0.42	0.56	0.52	0.21	0.37	0.33	0.31	0.59	0.39	0.72	0.57	0.60	0.66	0.70	0.31	0.50	0.53	0.54	0.20	0.55	0.51	0.54	0.37	0.50	0.59	0.16	0.69	0.56	0.58	0.47	0.48	0.60	0.62	0.55	0.52	0.54	0.59	0.59	0.53	0.55	0.56	0.53	0.39	0.39	0.41	0.48	0.42	0.69	0.44	0.56	0.11	0.47	0.49	0.32	0.40	0.33	0.53	0.38	0.69	0.40	0.23	0.66
/home/qinhf/TrainData2/TrainImage/7909.jpg	0.32	0.47	0.39	0.64	0.57	0.53	0.40	0.33	0.48	0.72	0.46	0.59	0.30	0.65	0.43	0.38	0.40	0.44	0.43	0.59	0.43	0.48	0.47	0.57	0.52	0.53	0.31	0.29	0.45	0.72	0.48	0.37	0.51	0.40	0.49	0.42	0.64	0.42	0.47	0.34	0.36	0.28	0.56	0.54	0.25	0.62	0.68	0.62	0.28	0.43	0.66	0.49	0.54	0.54	0.49	0.48	0.66	0.59	0.52	0.35	0.50	0.54	0.43	0.38	0.50	0.35	0.60	0.21	0.75	0.19	0.41	0.41	0.45	0.46	0.40	0.50	0.55	0.51	0.63	0.42
/home/qinhf/TrainData2/TrainImage/2245.jpg	0.41	0.63	0.43	0.47	0.44	0.36	0.71	0.49	0.50	0.62	0.48	0.49	0.75	0.56	0.47	0.40	0.44	0.71	0.20	0.67	0.33	0.59	0.47	0.74	0.48	0.34	0.55	0.41	0.57	0.43	0.48	0.51	0.52	0.50	0.34	0.44	0.33	0.49	0.52	0.51	0.50	0.42	0.68	0.45	0.34	0.46	0.54	0.45	0.59	0.49	0.61	0.79	0.69	0.54	0.60	0.53	0.52	0.43	0.68	0.49	0.39	0.53	0.66	0.48	0.58	0.56	0.53	0.26	0.53	0.54	0.71	0.58	0.46	0.37	0.69	0.51	0.71	0.55	0.70	0.39
/home/qinhf/TrainData2/TrainImage/8519.jpg	0.54	0.66	0.29	0.44	0.71	0.60	0.37	0.50	0.75	0.52	0.24	0.58	0.60	0.51	0.56	0.64	0.40	0.56	0.50	0.49	0.53	0.54	0.49	0.42	0.61	0.36	0.44	0.59	0.45	0.43	0.38	0.39	0.62	0.41	0.33	0.32	0.52	0.22	0.36	0.51	0.48	0.65	0.41	0.54	0.45	0.34	0.70	0.55	0.51	0.46	0.41	0.59	0.60	0.57	0.69	0.49	0.49	0.54	0.30	0.54	0.50	0.47	0.56	0.63	0.25	0.70	0.45	0.51	0.46	0.37	0.51	0.65	0.35	0.46	0.29	0.60	0.46	0.58	0.54	0.55
/home/qinhf/TrainData2/TrainImage/2695.jpg	0.33	0.55	0.46	0.37	0.23	0.21	0.45	0.57	0.41	0.60	0.52	0.46	0.38	0.38	0.69	0.40	0.47	0.41	0.55	0.57	0.54	0.45	0.27	0.39	0.47	0.39	0.39	0.42	0.32	0.49	0.39	0.54	0.52	0.57	0.27	0.48	0.44	0.41	0.34	0.67	0.56	0.32	0.45	0.50	0.21	0.67	0.34	0.57	0.08	0.53	0.60	0.58	0.67	0.53	0.68	0.12	0.43	0.50	0.44	0.55	0.38	0.40	0.74	0.53	0.50	0.45	0.59	0.69	0.42	0.51	0.44	0.49	0.45	0.21	0.44	0.40	0.59	0.53	0.38	0.18
